Module,Title,Type,Link
Pneumologie,ITEM 180 - MALADIE RESPIRATOIRE PROFESSIONNELLE_V2,PDF,https://drive.google.com/file/d/1ezM6nWOXtSrGwx63qVnb9cWTiBXBjXk7/view?usp=drivesdk
Pharmacologie,ITEM 326-7 - ANTI-HTA,PDF,https://drive.google.com/file/d/1n8JP0UJUEYms3ZgutSDwfiAhe5IprysY/view?usp=drivesdk
Pharmacologie,ITEM 324 - DISPOSITIFS MEDICAUX,PDF,https://drive.google.com/file/d/1j0LByUYDihyUnMtFXgdjxt1ga3pvAOY0/view?usp=drivesdk
Pharmacologie,ITEM 321 – EDUCATION-OBSERVANCE-AUTOMEDICATION_0,PDF,https://drive.google.com/file/d/1m5T26kARHJ2B7px8Xg-CK-JV-4opNeUp/view?usp=drivesdk
Pharmacologie,ITEM 322 - RISQUES MEDICAMENTEUX,PDF,https://drive.google.com/file/d/1Ur1fSwPEszenqlMdySRoA06ylvUG3cPP/view?usp=drivesdk
Pharmacologie,ITEM 326-6 - THROMBOLYSE,PDF,https://drive.google.com/file/d/15iXe-FHVNJF_dteJX1QykGXISsfy9QnE/view?usp=drivesdk
Pharmacologie,ITEM 326-4 - HEPARINE,PDF,https://drive.google.com/file/d/1H6fwR78B97tNe-tCPpeWAOnBF3SA5SqR/view?usp=drivesdk
Pharmacologie,ITEM 326-3 - ANTIAGREGANT,PDF,https://drive.google.com/file/d/1CDSlAamniK1yHR6wOAy4SAsZXP2M4gi-/view?usp=drivesdk
Pharmacologie,ITEM 319 - DECISION PERSONNALISEE_0,PDF,https://drive.google.com/file/d/1zw4Emk1Ix_HLzzmbs7eRX4W2lXr4ukhT/view?usp=drivesdk
Pharmacologie,ITEM 326-2 - AINS,PDF,https://drive.google.com/file/d/1bJeyw6SLoy4mcNIoQy0brJcRHuwxo9ml/view?usp=drivesdk
Pharmacologie,ITEM 326-5 - ANTICOAGULANTS ORAUX,PDF,https://drive.google.com/file/d/1WIVq0MvkI_xhC_utoUTm2lP4O0N3NDy-/view?usp=drivesdk
Pharmacologie,ITEM 326-1 - CORTICOIDES,PDF,https://drive.google.com/file/d/15GOvqehyIB_nRA4IY2v6qQd4BNG-fGb0/view?usp=drivesdk
Pharmacologie,ITEM 323 - CADRE REGLEMENTAIRE MEDICAMENT,PDF,https://drive.google.com/file/d/1UOS1cEm--P029ROEnT0Pgu_mVuHA4nYE/view?usp=drivesdk
Pharmacologie,ITEM 318 - BON USAGE DU MEDICAMENT,PDF,https://drive.google.com/file/d/15v3CSWpsDrKV7EzrxOQlVr5fhBZGuE0m/view?usp=drivesdk
Rhumatologie,ITEM 195 - ALGODYSTROPHIE,PDF,https://drive.google.com/file/d/1Kv4R-f48uAHvwdNt1NiVHvpKvHwwT1uG/view?usp=drivesdk
Rhumatologie,ITEM 193 - SPONDYLARTHROPATHIE_V2,PDF,https://drive.google.com/file/d/1ROJN5LT-6mTXYAadSFY3B2ehzJBHcDM3/view?usp=drivesdk
Rhumatologie,ITEM 304 - TUMEUR OSSEUSE,PDF,https://drive.google.com/file/d/1tNzxAmRVZc-rkpQF5O6aFmA0kafu3I8i/view?usp=drivesdk
Rhumatologie,ITEM 93 - RADICULALGIE-SYNDROME CANALAIRE,PDF,https://drive.google.com/file/d/18shoCLXjP_HLGm5csAfvJcaVHSiuTf4X/view?usp=drivesdk
Rhumatologie,ITEM 192 - POLYARTHRITE RHUMATOIDE,PDF,https://drive.google.com/file/d/1d8WEEAM-A_tArifUzMtjZPqitR8ToViE/view?usp=drivesdk
Rhumatologie,ITEM 357 - TENDINOPATHIE-BURSOPATHIE,PDF,https://drive.google.com/file/d/1sS22bjuPqrL7RPtUKe9SssY-8MtBGloo/view?usp=drivesdk
Rhumatologie,ITEM 92 - RACHIALGIE,PDF,https://drive.google.com/file/d/1KjsSm15zUz4rbKTo8q_ByVhpSdBani5R/view?usp=drivesdk
Rhumatologie,ITEM 125 - ARTHROSE,PDF,https://drive.google.com/file/d/13FSUM6CK9zmoK33P0PardChPmQpvjj4e/view?usp=drivesdk
Rhumatologie,ITEM 194 - ARTHROPATHIE MICROCRISTALLINE,PDF,https://drive.google.com/file/d/1Gihi3nYPJS7sylM2Bv25KU_qQu12rAvf/view?usp=drivesdk
Rhumatologie,ITEM 196 - ARTHRALGIE-ARTHRITE_V2,PDF,https://drive.google.com/file/d/1TJtmnuguNhMUSc79F665tU_nTV_YsM9N/view?usp=drivesdk
Rhumatologie,ITEM 153 - INFECTION OSTEOARTICULAIRE,PDF,https://drive.google.com/file/d/1C6gmZoLhG5uTdUbeUT-GT3ea9kxI7iLa/view?usp=drivesdk
Rhumatologie,ITEM 124 - OSTEOPATHIE FRAGILISANTE,PDF,https://drive.google.com/file/d/1sh6KWyEnvNZa5q-B5KqXBqO9tDoJSoPr/view?usp=drivesdk
Rhumatologie,ITEM 114 – RHUMATISME PSORIASIQUE,PDF,https://drive.google.com/file/d/1b4SbYmfFQaTPt16SUkw0fel4jbzRub_M/view?usp=drivesdk
Santé publique,ITEM 20 - INTERPRETATION ENQUETE EPIDEMIO,PDF,https://drive.google.com/file/d/1T4c3W3DIQD-rn-90o8Mw5l1L5DNKMcBT/view?usp=drivesdk
Santé publique,ITEM 57 - SITUATION DE PRECARITE,PDF,https://drive.google.com/file/d/1wtO_-7M96pMqzBH9FoLhnx40l25AA1-x/view?usp=drivesdk
Santé publique,ITEM 6 - SECURISATION PARCOURS PATIENT_0,PDF,https://drive.google.com/file/d/17j6B120-kmp463V6GothdTNK9VqF5L2O/view?usp=drivesdk
Santé publique,ITEM 5 - GESTION ERREUR-PLAINTE,PDF,https://drive.google.com/file/d/1FTHDrK8ZJzbXmwgdpNTjso3kxfxSZShH/view?usp=drivesdk
Santé publique,ITEM 3 - RAISONNEMENT-DECISION,PDF,https://drive.google.com/file/d/1K8hMYB-XjSCXFuLKpkvnA0bq6GQPR92X/view?usp=drivesdk
Santé publique,ITEM 4 - SECURITE-RISQUE-EVENEMENTS INDESIRABLES,PDF,https://drive.google.com/file/d/1bh73h2X34o6BU6mENeZGOHD_I5UTieAO/view?usp=drivesdk
Santé publique,ITEM 2 - VALEURS PROFESSIONNELLES,PDF,https://drive.google.com/file/d/1nMZZECoewyajeoJSi7--16ODVbQu9gjp/view?usp=drivesdk
Santé publique,ITEM 1 - RELATION MEDECIN-MALADE,PDF,https://drive.google.com/file/d/1l8nCUk6OIZOseDDoBWRe9C1IDSQ-d0_R/view?usp=drivesdk
Santé publique,ITEM 18 - REGLEMENTATION RECHERCHE CLINIQUE_0,PDF,https://drive.google.com/file/d/12HrPIP0HLTeWiRUCL63cgR2gLSzpfOLW/view?usp=drivesdk
Santé publique,ITEM 175 - RISQUE EAU-ALIMENTATION-TIAC,PDF,https://drive.google.com/file/d/1T7jZOFiJ1ssqCp4yzOcDrjNEhc4wPL6S/view?usp=drivesdk
Santé publique,ITEM 17 - SYSTEME CONVENTIONNEL,PDF,https://drive.google.com/file/d/14paeDLmubJxe4isC7syadrO1IpzAZ4ar/view?usp=drivesdk
Santé publique,ITEM 14 - FORMATION MEDICALE,PDF,https://drive.google.com/file/d/134bveyuTiDM8biP-1YhsS5gkzGNH87eB/view?usp=drivesdk
Santé publique,ITEM 13 - ASSSURANCE QUALITE-EVALUATION,PDF,https://drive.google.com/file/d/1Dv5EaDr2k1kJ8o-O-BoIA32VGFUI_cZM/view?usp=drivesdk
Santé publique,ITEM 15 - ORGANISATION DU SYSTEME DE SOINS,PDF,https://drive.google.com/file/d/1wvedh6yuF5ghm39ZO0Eisz46STuvc0YS/view?usp=drivesdk
Santé publique,ITEM 177 - SECURITE SANITAIRE-VEILLE SANITAIRE,PDF,https://drive.google.com/file/d/139c1pbW5cT8v1_9hiNglC71oOM3duR6w/view?usp=drivesdk
Santé publique,ITEM 16 - PROTECTION SOCIALE,PDF,https://drive.google.com/file/d/1kFE_FMeXw1q37mrcqC1so_PYu2PDCwGS/view?usp=drivesdk
Santé publique,ITEM 142 - SURVEILLANCE MALADIE INFECTIEUSE,PDF,https://drive.google.com/file/d/1fhTW-F4PA4YZBbmpkFtCm6WETqG3SjOX/view?usp=drivesdk
Santé publique,ITEM 19 - MESURE ETAT DE SANTE,PDF,https://drive.google.com/file/d/1hvgvr98jXQ1fW2szNQ7N1irI33sF5QdM/view?usp=drivesdk
Urgence - Réanimation,ITEM 332 - INTOXICATION,PDF,https://drive.google.com/file/d/1fnOUogfVj97F7-KqOm37aAPWBl5Ti2en/view?usp=drivesdk
Urgence - Réanimation,ITEM 355 - INSUFFISANCE RESPIRATOIRE AIGUË,PDF,https://drive.google.com/file/d/1W0MYm0qawGiQRXW6mbgwMcqG8KT7wBJJ/view?usp=drivesdk
Urgence - Réanimation,ITEM 333 - ANAPHYLAXIE-OEDEME DE QUINCKE,PDF,https://drive.google.com/file/d/1GyuBjhmMnNA__xBaRFzTckG4jwPWcA9M/view?usp=drivesdk
Urgence - Réanimation,ITEM 329 - TRAUMA THORACIQUE,PDF,https://drive.google.com/file/d/13UCmBhmhlOttuXiHrBAam_F39dv6kQhm/view?usp=drivesdk
Urgence - Réanimation,ITEM 354 - SDRA,PDF,https://drive.google.com/file/d/1DdPOK5OuCh-F0Lysg-MEfI4ghrWkIzJc/view?usp=drivesdk
Urgence - Réanimation,ITEM 329 - TRAUMA DE MEMBRE,PDF,https://drive.google.com/file/d/1JPUqm9SkdolzWmEK1_edxfmgQnqESqTy/view?usp=drivesdk
Urgence - Réanimation,ITEM 331 - COMA NON TRAUMATIQUE,PDF,https://drive.google.com/file/d/1zojF7YePs5RQf2gwxdWJAipy5BTyMC5V/view?usp=drivesdk
Urgence - Réanimation,ITEM 329 - TRAUMA VERTEBRO-MEDULLAIRE,PDF,https://drive.google.com/file/d/1hx6z57kOnScLL-xKWrlSWd6Hs1KAaKNJ/view?usp=drivesdk
Urgence - Réanimation,ITEM 328-4 - CHOC CARDIOGENIQUE,PDF,https://drive.google.com/file/d/11ucsIi3C_RHxwKoX66vlxEN0F9Bg-9qd/view?usp=drivesdk
Urgence - Réanimation,ITEM 329 - TRAUMA ABDOMINAL,PDF,https://drive.google.com/file/d/1eBNlRSusGUs2_MwelPcPndpwuBQw9WsS/view?usp=drivesdk
Urgence - Réanimation,ITEM 329 - POLYTRAUMATISME ,PDF,https://drive.google.com/file/d/1gptRLQyOpmfTqDRQpXCx5GYYTOlF9NVv/view?usp=drivesdk
Urgence - Réanimation,ITEM 328-3 - CHOC SEPTIQUE,PDF,https://drive.google.com/file/d/1jqp1gYadmbPx4lrw5UseUeZmLgGa6kO0/view?usp=drivesdk
Urgence - Réanimation,ITEM 329 - BRULURES,PDF,https://drive.google.com/file/d/1yLf9CxgcAt1bvxdib0AMQ_uR3anzdvhL/view?usp=drivesdk
Urgence - Réanimation,ITEM 329 – HYPOTHERMIE-HYPERTHERMIE,PDF,https://drive.google.com/file/d/11B030jhpU6KNQ2BObe4XX2SV0DOIPFwj/view?usp=drivesdk
Urgence - Réanimation,ITEM 328-2 - CHOC HYPOVOLEMIQUE-HEMORRAGIQUE,PDF,https://drive.google.com/file/d/1kkykeOILMKuhDojDDZ6o4Zb2bCEN71FD/view?usp=drivesdk
Urgence - Réanimation,ITEM 328-5 - CHOC ANAPHYLACTIQUE,PDF,https://drive.google.com/file/d/1SZSDNcd1evvlNwu_W_tw3s-6zoSYx8FE/view?usp=drivesdk
Urgence - Réanimation,ITEM 328-1 - ETAT DE CHOC,PDF,https://drive.google.com/file/d/1ibVeulvKy11tBDznBpuZncwIIxa2CkrQ/view?usp=drivesdk
Urgence - Réanimation,ITEM 327 - ACR,PDF,https://drive.google.com/file/d/1urgE3rxGguktmk-EwXC31SQBEqo3Xhh1/view?usp=drivesdk
Urgence - Réanimation,ITEM 291 - SYNDROME DE LYSE TUMORALE,PDF,https://drive.google.com/file/d/1D0cT5h0EkpBSaJEj3lEcq4wAHM8dPfKg/view?usp=drivesdk
Urgence - Réanimation,ITEM 212 - CIVD-MAT-SAPL,PDF,https://drive.google.com/file/d/1H0gwWE7Ya2n-oJh57G5Os8qzC8ugKkQw/view?usp=drivesdk
Urgence - Réanimation,ITEM 163 - INSUFFISANCE HEPATIQUE AIGUE,PDF,https://drive.google.com/file/d/10SOxs_5O8xkCdqHHbURDXOMzccvES7HB/view?usp=drivesdk
Urologie,ITEM 342 - RETENTION AIGUE DURINE,PDF,https://drive.google.com/file/d/1z9Y-zsh3Sik3YesuProfclUBQKp1BF_4/view?usp=drivesdk
Urologie,ITEM 37 - STERILITE,PDF,https://drive.google.com/file/d/120NkgnKB1ZGsBDu5fQgYCOEi-YdEnMU2/view?usp=drivesdk
Urologie,ITEM 308 - TUMEUR RENALE,PDF,https://drive.google.com/file/d/1I1fyZsUS9nu8lNpqCv9RBraEsmJ41-e8/view?usp=drivesdk
Urologie,ITEM 48 - PATHOLOGIE GENITO-SCROTALE,PDF,https://drive.google.com/file/d/1RYBuVnXHzwvw8w5Gl4tu2pI3HSpAw9Rz/view?usp=drivesdk
Urologie,ITEM 310 - TUMEUR TESTICULE,PDF,https://drive.google.com/file/d/1j--EMp_SRD0k6hY8E5KYqCmjo2GER4NE/view?usp=drivesdk
Urologie,ITEM 56 - TROUBLE SEXUALITE HOMME,PDF,https://drive.google.com/file/d/1_HbmjPZv5Er6uQ0e4kveVMrAscs6Tajw/view?usp=drivesdk
Urologie,ITEM 35 - CONTRACEPTION HOMME,PDF,https://drive.google.com/file/d/1H7Ki8h7umKw3_sRlgOZ42QriM1p6xruE/view?usp=drivesdk
Urologie,ITEM 311 - TUMEUR VESICALE,PDF,https://drive.google.com/file/d/1YD3ghoE2q5DRlgli6PvmdqIamp7ESiam/view?usp=drivesdk
Urologie,ITEM 307 - TUMEUR PROSTATE,PDF,https://drive.google.com/file/d/1imoIgyitVoFkt4b6BY664JGJsFQSQdyx/view?usp=drivesdk
Urologie,ITEM 262 - LITHIASE URINAIRE,PDF,https://drive.google.com/file/d/1_2_sp3kvsOxifFbW_jndVZDyFulVqI4P/view?usp=drivesdk
Urologie,ITEM 157 - INFECTION URINAIRE,PDF,https://drive.google.com/file/d/1JNuqICXgrugbphYaPXfkox-ZRfgT3frl/view?usp=drivesdk
Urologie,ITEM 120 - ANDROPAUSE,PDF,https://drive.google.com/file/d/1ZmJv_80vA1Z2WglmKwngC_IYMgu3LDzU/view?usp=drivesdk
Urologie,ITEM 257 - HEMATURIE UROLOGIQUE,PDF,https://drive.google.com/file/d/1dNxHfcPaUcv1PkhIdpHMNeQzOK1M2Dz4/view?usp=drivesdk
Urologie,ITEM 158 - INFECTION GENITALE MASCULINE,PDF,https://drive.google.com/file/d/11myul3nR7m5vSNq1msGOV03yzaD-MSOb/view?usp=drivesdk
Urologie,ITEM 123 - HYPERTROPHIE BENIGNE DE PROSTATE,PDF,https://drive.google.com/file/d/1Njpz8FAW1FY28qGsNnfzQhll6EemgJyz/view?usp=drivesdk
Urologie,ITEM 122 - TROUBLES DE LERECTION,PDF,https://drive.google.com/file/d/1DC-yl-qfc4Kimu4FpmCPPatdelOX5yEf/view?usp=drivesdk
Urologie,ITEM 121 - TROUBLES MICTIONNELS,PDF,https://drive.google.com/file/d/1xwQU_2HjLpyEZ6PhkfZH-9BBKVk2Nsnd/view?usp=drivesdk
